Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_DayOfWeek,Order_Month,Order_to_Pickup_Minutes
33,4.2,Windy,Low ,motorcycle ,Metropolitian ,120,Toys,1.5318406299867455,8,3,3,15.0
32,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,155,Cosmetics,7.6597039787034085,18,3,3,15.0
31,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,140,Shoes,8.942954308598226,17,0,3,10.0
26,4.7,Sandstorms,Medium ,scooter ,Metropolitian ,145,Snacks,10.72504264384306,18,1,3,10.0
30,4.6,Fog,Medium ,motorcycle ,Metropolitian ,245,Shoes,20.85154468962371,17,2,3,15.0
35,4.7,Sunny,Low ,motorcycle ,Urban ,105,Home,4.681601685199838,23,4,2,-1430.0
37,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,95,Sports,9.179538450826048,21,5,3,15.0
36,4.5,Sandstorms,Medium ,van,Metropolitian ,135,Electronics,14.021756535050493,18,2,3,10.0
28,4.3,Cloudy,Jam ,motorcycle ,Metropolitian ,170,Books,10.924100022195042,21,2,2,10.0
36,5.0,Windy,Jam ,motorcycle ,Metropolitian ,245,Apparel,9.055364789945113,19,4,3,10.0
21,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,110,Snacks,19.915298664494237,21,1,3,15.0
21,4.8,Fog,Medium ,van,Metropolitian ,135,Snacks,10.427235657896496,18,3,3,10.0
21,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,125,Jewelry,19.760091519675676,18,5,4,15.0
37,4.2,Stormy,Jam ,motorcycle ,Urban ,180,Jewelry,7.546781220484458,21,1,3,5.0
37,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,135,Pet Supplies,6.036610249816451,17,0,3,10.0
36,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,100,Kitchen,4.469203457950985,20,1,3,5.0
30,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Toys,1.554506332708861,8,6,4,5.0
29,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,60,Kitchen,2.9302578007621216,8,1,2,15.0
21,4.7,Cloudy,Jam ,scooter ,Metropolitian ,170,Apparel,19.91300954559314,20,2,3,15.0
31,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Cosmetics,12.106511319929057,19,2,2,10.0
33,4.8,Sunny,Medium ,scooter ,Metropolitian ,75,Outdoors,10.705468478530609,17,4,3,5.0
35,4.0,Stormy,High ,motorcycle ,Metropolitian ,240,Skincare,5.952942537915231,12,1,2,15.0
29,4.9,Windy,Low ,motorcycle ,Metropolitian ,50,Jewelry,3.0295354155430836,8,5,3,5.0
30,4.8,Windy,Medium ,motorcycle ,Metropolitian ,130,Snacks,6.210106489026998,15,5,3,15.0
26,4.7,Fog,Jam ,motorcycle ,Metropolitian ,135,Apparel,7.683608397233649,19,0,3,10.0
22,4.9,Windy,Jam ,motorcycle ,Metropolitian ,75,Kitchen,16.72146713385881,21,3,3,10.0
20,4.6,Fog,Low ,scooter ,Metropolitian ,80,Toys,1.489792976782627,9,5,3,5.0
24,4.7,Stormy,Low ,scooter ,Metropolitian ,70,Books,10.703215446671857,22,4,3,5.0
37,4.2,Stormy,Jam ,scooter ,Urban ,195,Electronics,10.417148727806453,19,2,2,10.0
34,4.1,Sandstorms,Jam ,motorcycle ,Metropolitian ,200,Sports,17.076407856166536,20,2,3,5.0
37,5.0,Stormy,Low ,scooter ,Metropolitian ,145,Home,3.1161407812915183,9,4,4,10.0
25,4.8,Sunny,Low ,scooter ,Metropolitian ,95,Home,3.0589686156370437,10,3,3,5.0
22,4.5,Cloudy,Medium ,motorcycle ,Urban ,105,Snacks,4.596251207088927,17,4,3,5.0
35,4.6,Sunny,Medium ,scooter ,Metropolitian ,105,Kitchen,14.15280068944862,17,0,2,10.0
36,4.7,Fog,Low ,motorcycle ,Metropolitian ,125,Home,1.5581193629487389,8,6,4,15.0
22,4.3,Cloudy,Jam ,scooter ,Metropolitian ,200,Skincare,16.852444613264275,20,2,3,15.0
36,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,200,Toys,13.583068670275285,20,2,3,10.0
39,4.3,Sandstorms,Low ,motorcycle ,Urban ,145,Pet Supplies,4.579067429409076,23,1,2,10.0
22,4.9,Windy,Low ,scooter ,Metropolitian ,70,Apparel,19.36744052557847,0,6,3,15.0
29,4.7,Sandstorms,Low ,scooter ,Metropolitian ,95,Jewelry,10.881197531246407,23,2,4,5.0
27,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,130,Sports,9.314907489514155,18,0,3,10.0
34,4.7,Windy,Low ,motorcycle ,Metropolitian ,135,Outdoors,19.91296718928853,23,4,3,5.0
22,5.0,Sandstorms,Low ,scooter ,Urban ,50,Skincare,10.865464603780389,23,2,3,10.0
39,5.0,Windy,Low ,scooter ,Other,75,Cosmetics,10.757204708670502,23,2,3,15.0
25,4.9,Stormy,Low ,scooter ,Metropolitian ,85,Home,7.6461047483215205,0,1,3,10.0
31,4.9,Sandstorms,Medium ,scooter ,Metropolitian ,110,Sports,17.07661742698135,18,0,4,10.0
35,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,130,Kitchen,12.100108934661812,20,4,3,15.0
37,5.0,Cloudy,Jam ,van,Metropolitian ,215,Toys,20.207797933358158,19,1,3,15.0
36,4.9,Stormy,Jam ,scooter ,Metropolitian ,125,Skincare,7.573467821949914,21,6,3,15.0
30,4.6,Stormy,Low ,scooter ,Metropolitian ,100,Toys,16.601240146481178,22,4,3,10.0
36,4.5,Sandstorms,Low ,scooter ,Urban ,125,Jewelry,17.074806111801863,23,6,3,5.0
28,4.8,Sunny,Low ,motorcycle ,Metropolitian ,70,Electronics,7.5491507095909745,23,3,2,15.0
30,4.8,Stormy,Medium ,van,Urban ,25,Grocery,6.23280716086554,15,2,3,10.0
20,4.2,Windy,Low ,motorcycle ,Metropolitian ,95,Clothing,4.674266565274251,23,1,4,5.0
24,4.8,Sandstorms,Medium ,van,Metropolitian ,105,Kitchen,4.717601092054723,17,5,3,15.0
34,4.3,Windy,Jam ,motorcycle ,Metropolitian ,165,Pet Supplies,12.464329297636581,21,4,3,10.0
32,4.9,Fog,Medium ,van,Metropolitian ,80,Sports,9.121491544069729,19,4,3,15.0
35,4.9,Sunny,Medium ,motorcycle ,Urban ,150,Kitchen,12.463883024166657,17,1,3,10.0
31,4.6,Stormy,Low ,motorcycle ,Metropolitian ,100,Cosmetics,7.772596236164787,22,1,3,15.0
22,4.8,Fog,Jam ,scooter ,Metropolitian ,195,Home,13.788169484007305,19,2,3,5.0
21,4.0,Cloudy,Jam ,scooter ,Metropolitian ,185,Pet Supplies,16.635518179509837,19,5,3,15.0
38,5.0,Sunny,High ,motorcycle ,Metropolitian ,125,Sports,6.0588489445304,12,5,3,10.0
20,4.9,Stormy,Medium ,scooter ,Metropolitian ,105,Toys,6.105294440231186,16,6,2,15.0
29,4.3,Stormy,Low ,motorcycle ,Metropolitian ,80,Kitchen,9.220373067021216,23,6,4,15.0
27,4.9,Stormy,Jam ,van,Metropolitian ,125,Toys,16.11364371445673,20,2,2,15.0
21,4.2,Sunny,Jam ,motorcycle ,Metropolitian ,245,Pet Supplies,8.953218695316846,19,3,2,10.0
20,4.9,Fog,Medium ,motorcycle ,Other,135,Sports,9.055364789945113,17,4,4,10.0
24,4.6,Cloudy,Low ,scooter ,Metropolitian ,135,Outdoors,12.435005114517457,22,5,3,5.0
33,4.9,Fog,Medium ,motorcycle ,Metropolitian ,195,Kitchen,13.768325585874765,17,3,3,10.0
20,5.0,Sandstorms,Low ,scooter ,Urban ,60,Sports,3.1051314775458967,9,4,4,5.0
25,4.5,Fog,Medium ,scooter ,Metropolitian ,145,Toys,11.916705005077658,18,4,3,15.0
26,4.8,Stormy,Low ,motorcycle ,Urban ,50,Jewelry,7.683355299930933,22,1,3,15.0
20,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,135,Pet Supplies,4.527915278149081,20,2,3,10.0
23,4.6,Windy,Jam ,motorcycle ,Metropolitian ,180,Apparel,16.41201262107611,20,5,2,15.0
38,4.8,Cloudy,Low ,scooter ,Metropolitian ,125,Skincare,13.612447554496786,23,6,3,15.0
37,4.9,Sandstorms,Jam ,van,Urban ,150,Outdoors,4.682100175479253,21,3,2,10.0
21,4.5,Sunny,Medium ,scooter ,Metropolitian ,55,Jewelry,14.15280068944862,18,4,3,5.0
23,4.8,Sunny,Low ,scooter ,Metropolitian ,120,Jewelry,1.5527578022548725,8,4,3,5.0
21,5.0,Sandstorms,High ,motorcycle ,Metropolitian ,110,Apparel,1.520369481743939,11,4,3,10.0
28,4.9,Windy,Low ,scooter ,Metropolitian ,60,Cosmetics,1.554514382186963,8,1,4,5.0
35,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,Sports,7.573406195224182,20,0,3,10.0
21,4.7,Cloudy,Low ,motorcycle ,Urban ,80,Electronics,3.0611340136861775,8,3,3,10.0
33,4.4,Fog,Low ,scooter ,Metropolitian ,160,Skincare,16.8253834049009,22,0,4,10.0
30,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,130,Jewelry,17.0767871164594,18,3,3,10.0
35,4.4,Sandstorms,Jam ,scooter ,Metropolitian ,165,Toys,7.550511557032551,19,6,2,10.0
36,5.0,Cloudy,Jam ,van,Metropolitian ,180,Shoes,4.537418110277337,19,2,3,15.0
30,4.7,Sunny,Low ,van,Urban ,50,Clothing,3.116455382882508,10,2,3,10.0
20,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,120,Toys,3.109096155702646,10,1,3,10.0
22,4.9,Windy,High ,motorcycle ,Metropolitian ,130,Home,6.11924534302912,14,1,3,5.0
28,4.9,Fog,Jam ,motorcycle ,Metropolitian ,220,Home,13.9707596607468,20,1,3,10.0
35,4.8,Fog,Jam ,motorcycle ,Metropolitian ,205,Apparel,16.90249592854745,20,4,3,10.0
34,4.5,Sunny,Low ,motorcycle ,Other,100,Jewelry,1.4686434271076758,8,4,2,15.0
31,4.6,Windy,Medium ,scooter ,Other,125,Books,8.940167719841355,18,5,3,5.0
29,4.6,Fog,Medium ,motorcycle ,Metropolitian ,140,Pet Supplies,10.88107784923287,18,2,4,15.0
21,4.9,Cloudy,Jam ,motorcycle ,Urban ,100,Clothing,4.657999585570663,21,6,3,10.0
20,4.9,Fog,Medium ,scooter ,Metropolitian ,185,Jewelry,13.68148555689137,18,2,3,10.0
23,4.1,Windy,Jam ,motorcycle ,Urban ,170,Pet Supplies,12.580267822400963,21,0,3,5.0
27,4.5,Sunny,Medium ,scooter ,Metropolitian ,65,Electronics,17.29786575291325,17,6,3,15.0
23,4.7,Windy,Jam ,motorcycle ,Metropolitian ,32,Grocery,12.580267822400963,20,3,3,5.0
29,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,125,Jewelry,5.860610778162196,15,3,2,15.0
25,4.7,Fog,Jam ,van,Urban ,170,Outdoors,14.021819246588827,20,6,3,5.0
38,4.8,Fog,Low ,motorcycle ,Urban ,80,Books,9.055525276451307,22,2,3,5.0
22,4.8,Sandstorms,Low ,scooter ,Metropolitian ,80,Outdoors,7.68415541716559,22,0,3,5.0
30,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Skincare,17.13752759379912,20,6,3,5.0
23,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,32,Grocery,16.60095424935038,17,1,3,5.0
39,4.9,Windy,Medium ,motorcycle ,Metropolitian ,235,Jewelry,16.85208641567295,18,5,4,5.0
38,4.7,Fog,Jam ,scooter ,Metropolitian ,185,Cosmetics,16.824331819052116,19,5,4,5.0
39,4.6,Fog,Low ,scooter ,Metropolitian ,16,Grocery,3.105091522701049,8,0,3,5.0
23,4.6,Cloudy,Low ,scooter ,Metropolitian ,115,Electronics,13.989147573068443,22,5,3,15.0
33,4.6,Fog,Medium ,motorcycle ,Urban ,43,Grocery,16.849939918016492,18,0,4,5.0
33,4.8,Cloudy,Medium ,scooter ,Metropolitian ,205,Shoes,10.880731284671972,17,5,4,15.0
31,4.8,Stormy,Low ,scooter ,Urban ,105,Skincare,1.5203447277401048,10,4,4,5.0
29,4.1,Sandstorms,Low ,motorcycle ,Urban ,90,Snacks,9.219708856174128,22,6,4,10.0
29,4.8,Fog,Low ,scooter ,Metropolitian ,105,Shoes,10.880905305082543,23,2,3,15.0
35,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Outdoors,10.808376827928514,22,0,2,5.0
36,4.7,Windy,Medium ,scooter ,Urban ,140,Apparel,8.938588654178497,17,6,4,15.0
23,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,105,Electronics,20.182728669258125,18,4,3,15.0
34,4.2,Windy,Jam ,scooter ,Other,160,Pet Supplies,16.6594405791231,20,6,3,5.0
36,4.9,Stormy,Low ,motorcycle ,Metropolitian ,110,Electronics,7.448311138215936,22,6,4,5.0
22,4.8,Fog,Jam ,motorcycle ,Metropolitian ,130,Electronics,7.802839040445126,21,3,2,15.0
38,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,160,Sports,16.852834881460105,18,2,4,10.0
34,4.6,Sunny,Low ,motorcycle ,Metropolitian ,110,Electronics,14.022295961633713,23,6,3,10.0
32,4.6,Sandstorms,Medium ,scooter ,Urban ,120,Kitchen,12.580267822400963,18,4,3,5.0
29,4.9,Fog,Low ,motorcycle ,Metropolitian ,115,Home,10.906149360969733,23,3,3,10.0
24,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,150,Pet Supplies,17.09799793130139,21,6,3,10.0
33,4.9,Sunny,Low ,van,Urban ,120,Snacks,17.16552279552974,22,5,2,10.0
38,4.4,Windy,High ,scooter ,Metropolitian ,160,Toys,3.0188245695177898,11,5,3,5.0
28,4.7,Cloudy,Jam ,scooter ,Metropolitian ,115,Cosmetics,4.596698554557205,21,5,3,5.0
23,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,120,Sports,3.073660615290314,8,5,3,10.0
30,4.6,Fog,Jam ,scooter ,Metropolitian ,190,Home,9.326359385740641,19,5,3,10.0
35,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,200,Apparel,14.022253080995233,20,3,3,15.0
37,4.6,Windy,Medium ,motorcycle ,Urban ,185,Apparel,10.587113705075845,18,6,3,15.0
20,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,95,Kitchen,8.937806252924872,19,4,3,15.0
39,4.5,Cloudy,Low ,motorcycle ,Urban ,155,Pet Supplies,12.098714903153644,22,2,3,5.0
25,4.8,Fog,Jam ,motorcycle ,Metropolitian ,185,Jewelry,11.007734763744617,20,2,3,5.0
34,4.7,Fog,Jam ,motorcycle ,Urban ,215,Skincare,11.007734763744617,20,2,2,15.0
21,4.7,Fog,Low ,van,Metropolitian ,60,Shoes,9.07462863182012,22,2,3,15.0
38,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,Kitchen,7.6838087174265155,20,6,4,10.0
39,4.8,Sunny,Medium ,scooter ,Metropolitian ,29,Grocery,20.253785359470783,18,2,3,10.0
31,5.0,Sunny,Jam ,motorcycle ,Metropolitian ,210,Toys,19.362530001074916,21,3,3,15.0
22,4.8,Fog,Jam ,motorcycle ,Metropolitian ,125,Jewelry,8.938685874463816,20,3,3,10.0
30,4.9,Fog,Medium ,motorcycle ,Urban ,75,Kitchen,4.537843333696388,18,4,4,15.0
39,5.0,Fog,Low ,motorcycle ,Urban ,135,Outdoors,9.157560325759388,23,3,2,5.0
24,4.9,Sandstorms,Low ,van,Urban ,55,Shoes,14.15280068944862,22,2,3,10.0
22,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,110,Toys,7.601874226722028,22,1,3,15.0
29,4.8,Windy,Medium ,scooter ,Metropolitian ,135,Skincare,4.537516076226438,17,0,3,15.0
34,4.6,Cloudy,Low ,scooter ,Urban ,85,Home,1.5147927355664839,10,0,3,15.0
35,4.9,Windy,Low ,motorcycle ,Metropolitian ,100,Shoes,13.631343698142908,23,5,4,10.0
20,4.6,Fog,Jam ,scooter ,Metropolitian ,190,Outdoors,12.43568904742551,20,4,3,15.0
38,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,165,Apparel,9.12201685083382,20,3,3,10.0
20,4.5,Stormy,High ,motorcycle ,Urban ,65,Sports,6.037440799484659,12,1,4,15.0
35,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,85,Electronics,5.992260265805032,16,6,2,15.0
27,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,160,Kitchen,20.17741678822261,21,4,3,10.0
21,4.8,Sandstorms,Medium ,van,Metropolitian ,120,Cosmetics,10.564596934158217,18,6,3,10.0
30,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,245,Skincare,10.868263117988388,19,2,3,10.0
22,4.9,Windy,Low ,motorcycle ,Metropolitian ,95,Toys,16.63531520325545,22,2,3,5.0
22,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,170,Kitchen,8.938176353487746,19,6,3,15.0
23,4.6,Sandstorms,Low ,motorcycle ,Urban ,85,Skincare,20.25375174504926,22,4,3,15.0
34,5.0,Windy,Jam ,motorcycle ,Metropolitian ,155,Cosmetics,9.157921135826134,19,4,2,5.0
22,4.7,Stormy,Low ,motorcycle ,Metropolitian ,110,Electronics,10.86883819011362,23,3,3,15.0
30,4.7,Windy,Medium ,motorcycle ,Metropolitian ,180,Shoes,13.788282220013778,18,2,4,15.0
35,4.1,Windy,Low ,motorcycle ,Urban ,170,Sports,2.979502850576494,8,5,3,10.0
23,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,120,Sports,19.760743726313585,19,2,4,10.0
26,4.4,Fog,Medium ,van,Metropolitian ,37,Grocery,12.16145053143676,17,4,3,5.0
28,4.9,Stormy,Low ,motorcycle ,Metropolitian ,75,Outdoors,12.1610162189127,22,1,3,5.0
33,4.9,Cloudy,High ,motorcycle ,Urban ,145,Cosmetics,2.996166645123718,11,3,2,5.0
25,5.0,Windy,Jam ,scooter ,Other,115,Cosmetics,17.29786575291325,19,6,3,10.0
36,4.9,Sunny,Low ,van,Metropolitian ,90,Sports,7.546800541055753,23,0,3,5.0
26,4.6,Fog,Jam ,scooter ,Metropolitian ,185,Cosmetics,20.830884959532995,19,4,2,10.0
30,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Skincare,17.075035490452994,22,1,3,15.0
24,4.5,Stormy,Low ,scooter ,Urban ,90,Kitchen,1.5127140854704322,9,5,3,10.0
32,4.1,Windy,Jam ,motorcycle ,Urban ,195,Clothing,12.099896960230076,22,0,3,5.0
22,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,Apparel,14.021726512881596,20,5,3,10.0
25,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Outdoors,12.41687169160696,22,4,3,10.0
31,4.9,Stormy,High ,motorcycle ,Urban ,125,Outdoors,6.232139486668102,12,5,3,15.0
38,4.4,Cloudy,Medium ,motorcycle ,Urban ,215,Books,19.760743726313585,19,3,3,15.0
34,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,240,Skincare,20.85333460818602,20,1,3,10.0
23,4.7,Windy,High ,van,Urban ,110,Toys,6.210607623190057,14,0,3,15.0
20,4.6,Sandstorms,Medium ,van,Urban ,135,Electronics,13.98951205355768,18,3,3,10.0
33,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Books,13.97014466545326,18,6,3,10.0
21,4.6,Fog,Low ,scooter ,Urban ,100,Pet Supplies,13.972131143083212,23,1,3,10.0
28,5.0,Cloudy,Jam ,van,Other,210,Toys,12.107331188826926,19,5,2,5.0
22,4.2,Windy,Medium ,motorcycle ,Metropolitian ,180,Apparel,16.635451215537916,17,2,4,10.0
37,4.8,Fog,Low ,van,Urban ,75,Books,9.17785559642758,23,2,3,-1435.0
35,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,125,Shoes,7.648690101362526,17,3,3,10.0
29,4.7,Stormy,Jam ,van,Urban ,110,Apparel,20.180635114114718,20,6,3,5.0
37,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,175,Books,12.098699936279857,23,2,3,15.0
29,4.6,Fog,High ,motorcycle ,Metropolitian ,120,Sports,6.118933768642428,12,6,3,5.0
38,4.7,Fog,Low ,motorcycle ,Metropolitian ,145,Cosmetics,9.348206267361391,22,3,3,5.0
36,4.5,Windy,Medium ,motorcycle ,Metropolitian ,33,Grocery,16.721971571134954,18,4,3,15.0
30,4.8,Cloudy,Medium ,motorcycle ,Urban ,230,Home,16.85352490584544,18,6,3,5.0
32,4.6,Fog,High ,scooter ,Urban ,160,Clothing,6.037474189824093,13,3,3,5.0
31,4.7,Fog,Medium ,motorcycle ,Metropolitian ,245,Cosmetics,16.3938118808,17,1,3,10.0
21,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,Books,10.865584127340643,19,6,3,10.0
24,4.6,Windy,Jam ,motorcycle ,Metropolitian ,135,Cosmetics,14.15280068944862,21,4,3,10.0
20,4.7,Sandstorms,Jam ,motorcycle ,Urban ,110,Toys,13.68160171925017,21,3,3,5.0
34,4.7,Cloudy,Low ,scooter ,Metropolitian ,90,Jewelry,3.145067434621583,10,4,3,10.0
31,4.7,Windy,Jam ,scooter ,Metropolitian ,130,Apparel,9.220881802736846,19,1,4,10.0
39,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,105,Apparel,7.79042498486729,21,5,3,15.0
22,4.2,Stormy,Low ,motorcycle ,Metropolitian ,135,Electronics,3.0250598092773755,10,5,3,10.0
22,4.7,Windy,Medium ,motorcycle ,Metropolitian ,80,Shoes,9.363585454278844,17,4,2,10.0
25,4.8,Fog,Jam ,motorcycle ,Urban ,150,Cosmetics,13.970652591255588,20,0,3,5.0
21,4.4,Stormy,Low ,motorcycle ,Metropolitian ,145,Shoes,3.0643356747968533,11,5,3,5.0
26,4.7,Sunny,Low ,van,Metropolitian ,90,Toys,3.1090243972299714,10,5,3,10.0
23,4.6,Windy,Jam ,scooter ,Other,90,Snacks,17.138105845700238,22,1,3,5.0
25,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,80,Home,9.087937068015972,23,1,4,15.0
31,4.6,Windy,Low ,scooter ,Metropolitian ,75,Books,10.427215010407021,22,6,3,5.0
22,4.7,Sunny,Jam ,scooter ,Metropolitian ,90,Electronics,17.29786575291325,21,2,3,10.0
21,4.8,Stormy,Low ,scooter ,Metropolitian ,55,Jewelry,13.58258356489648,23,2,3,10.0
35,4.9,Sandstorms,High ,motorcycle ,Urban ,145,Shoes,6.146622187550208,14,0,3,15.0
21,4.8,Cloudy,Low ,van,Metropolitian ,130,Shoes,16.722548420715,22,6,3,15.0
36,4.7,Fog,Low ,motorcycle ,Metropolitian ,90,Electronics,3.145067434621583,8,0,3,5.0
36,4.5,Windy,Medium ,scooter ,Metropolitian ,105,Home,17.29786575291325,18,5,3,10.0
26,4.6,Fog,Medium ,motorcycle ,Metropolitian ,115,Snacks,9.176379825815138,17,4,4,15.0
27,4.7,Windy,High ,scooter ,Metropolitian ,55,Snacks,3.026096197898999,11,4,3,5.0
32,5.0,Sandstorms,Medium ,scooter ,Urban ,125,Skincare,6.128639386843045,15,1,4,10.0
38,4.7,Fog,Low ,motorcycle ,Metropolitian ,105,Apparel,4.470346734255946,23,4,4,-1435.0
32,4.9,Sunny,Low ,motorcycle ,Metropolitian ,120,Kitchen,1.5125654463644047,8,5,3,15.0
24,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,135,Outdoors,12.418480328292787,18,4,3,15.0
28,4.9,Windy,Low ,scooter ,Urban ,55,Apparel,3.1161423837882567,9,5,3,15.0
30,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,185,Kitchen,19.68855300536449,22,4,3,5.0
20,4.7,Fog,High ,van,Metropolitian ,165,Shoes,6.17570473190859,14,6,2,10.0
34,4.6,Windy,Medium ,motorcycle ,Metropolitian ,135,Sports,9.087980108212484,18,1,3,15.0
20,4.8,Stormy,Low ,scooter ,Metropolitian ,65,Jewelry,1.4652416016159377,10,1,2,5.0
25,4.6,Cloudy,Low ,scooter ,Metropolitian ,75,Books,9.263231656574526,23,4,2,5.0
25,4.5,Sunny,High ,motorcycle ,Metropolitian ,220,Clothing,1.5094383155993516,11,2,3,5.0
26,4.8,Sunny,Medium ,motorcycle ,Urban ,50,Home,10.445203993933271,18,2,2,15.0
22,4.9,Sandstorms,Low ,scooter ,Other,65,Toys,13.631449198481711,23,1,3,-1430.0
24,4.2,Stormy,Low ,motorcycle ,Urban ,125,Apparel,4.540862448363001,22,3,2,5.0
24,4.4,Sunny,High ,motorcycle ,Metropolitian ,225,Apparel,1.5368020663947328,11,1,3,15.0
29,4.9,Sandstorms,Jam ,scooter ,Urban ,140,Home,13.768718508386595,19,5,4,10.0
37,4.1,Cloudy,Medium ,scooter ,Metropolitian ,44,Grocery,10.565032566504131,18,6,3,10.0
37,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Snacks,7.631413514279125,18,6,2,10.0
28,4.9,Windy,Medium ,scooter ,Urban ,100,Apparel,13.788169484007305,17,4,3,10.0
37,4.8,Sunny,Low ,scooter ,Metropolitian ,95,Shoes,9.220418694558179,22,1,3,10.0
23,4.2,Fog,Jam ,motorcycle ,Metropolitian ,185,Kitchen,16.85361872985359,20,1,3,5.0
36,4.7,Fog,Low ,scooter ,Metropolitian ,75,Toys,3.0295246341921644,8,5,3,5.0
25,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,85,Snacks,10.723264172167632,19,6,3,5.0
38,5.0,Stormy,High ,van,Metropolitian ,145,Kitchen,6.209089325963786,12,0,3,15.0
21,4.5,Sandstorms,Jam ,motorcycle ,Urban ,125,Clothing,17.074283280249404,21,4,3,5.0
25,4.8,Sandstorms,Jam ,van,Metropolitian ,50,Clothing,9.349055143284817,20,1,3,15.0
30,4.7,Windy,Jam ,motorcycle ,Metropolitian ,150,Skincare,4.464810553177668,19,6,2,5.0
23,4.6,Windy,Jam ,motorcycle ,Metropolitian ,100,Pet Supplies,19.760743726313585,20,6,3,15.0
22,4.6,Windy,High ,scooter ,Urban ,65,Sports,6.12908533497929,14,1,3,5.0
33,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,105,Toys,13.788947117364545,19,6,3,15.0
38,4.8,Fog,Medium ,motorcycle ,Metropolitian ,26,Grocery,6.210543032489626,16,5,3,5.0
32,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,130,Snacks,4.717601092054723,23,6,2,10.0
26,4.7,Fog,Low ,motorcycle ,Metropolitian ,90,Apparel,7.683332672259472,22,0,3,10.0
30,4.8,Fog,Medium ,motorcycle ,Metropolitian ,95,Books,7.562950099273998,18,1,3,10.0
20,4.7,Fog,Low ,motorcycle ,Metropolitian ,17,Grocery,1.572533729286321,8,4,4,5.0
27,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,90,Shoes,7.660951720810249,21,6,3,10.0
20,4.5,Fog,Jam ,motorcycle ,Metropolitian ,210,Toys,13.973037056670602,21,5,4,15.0
23,4.5,Windy,Jam ,motorcycle ,Metropolitian ,150,Jewelry,10.42769256917753,20,2,3,5.0
38,4.8,Windy,Low ,motorcycle ,Metropolitian ,105,Apparel,7.661331134220826,22,1,4,10.0
34,4.9,Sunny,Low ,scooter ,Metropolitian ,95,Kitchen,4.68194406673398,23,6,2,15.0
27,4.8,Stormy,Medium ,scooter ,Urban ,110,Jewelry,7.562501497648588,18,4,3,15.0
33,4.0,Windy,Medium ,motorcycle ,Metropolitian ,235,Toys,10.7555029596215,17,5,4,5.0
29,4.6,Fog,Low ,van,Urban ,70,Apparel,4.65818248829983,22,3,3,15.0
